2015-09-22 11:37:48,865 [Thread-7] INFO  marytts.TokenToWords Module shut down.
2015-09-22 11:37:48,865 [Thread-7] INFO  marytts.JPhonemiser Module shut down.
2015-09-22 11:37:48,865 [Thread-7] INFO  marytts.JPhonemiser Module shut down.
2015-09-22 11:37:48,865 [Thread-7] INFO  marytts.Prosody Module shut down.
2015-09-22 11:37:48,865 [Thread-7] INFO  marytts.SimplePhoneme2AP Module shut down.
2015-09-22 11:37:48,865 [Thread-7] INFO  marytts.Utt2XML WordsEn Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.XML2Utt TokensEn Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.PronunciationModel Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.OpenNLPPosTagger Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.Synthesis Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.TextToMaryXML Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.SableParser Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.SSMLParser Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.APMLParser Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.EmotionmlParser Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.JTokeniser Module shut down.
2015-09-22 11:37:48,866 [Thread-7] INFO  marytts.DummyTokens2Words Module shut down.
2015-09-22 11:37:48,867 [Thread-7] INFO  marytts.Prosody Module shut down.
2015-09-22 11:37:48,867 [Thread-7] INFO  marytts.PronunciationModel Module shut down.
2015-09-22 11:37:48,867 [Thread-7] INFO  marytts.TargetFeatureLister Module shut down.
2015-09-22 11:37:48,867 [Thread-7] INFO  marytts.TargetFeatureLister Module shut down.
2015-09-22 11:37:48,867 [Thread-7] INFO  marytts.AcousticModeller Module shut down.
2015-09-22 11:37:48,867 [Thread-7] INFO  marytts.Realised acoustparams extractor Module shut down.
2015-09-22 11:37:48,867 [Thread-7] INFO  marytts.Realised durations extractor Module shut down.
2015-09-22 11:37:48,867 [Thread-7] INFO  marytts.HTSEngine Module shut down.
2015-09-22 11:37:48,867 [Thread-7] INFO  marytts.Praat TextGrid generator Module shut down.
2015-09-22 11:37:48,868 [Thread-7] INFO  marytts.main Shutdown complete.
